usuario_id,idade,renda_mensal,estado,data_cadastro,score_credito,tem_cartao,tem_conta_corrente
31857,31,4148.67,SP,2024-07-13,718,True,True
31858,56,1961.98,RJ,2024-02-11,542,True,True
31859,27,3867.7,SE,2024-10-23,543,True,True
31860,57,1000.0,RS,2024-11-25,736,False,False
31861,34,7580.13,BA,2024-12-23,656,True,True
31862,24,6715.3,BA,2024-09-07,608,True,True
31863,32,28042.33,SP,2024-08-15,509,False,True
31864,29,5966.23,RS,2024-05-28,694,True,False
31865,28,2388.11,RR,2024-11-20,632,True,True
31866,34,10865.38,SP,2024-02-04,635,True,True
31867,33,10669.24,CE,2024-03-29,694,True,True
31868,33,13979.87,PR,2024-12-27,904,True,False
31869,23,1023.9,SP,2024-08-16,449,True,True
31870,44,2804.97,PR,2024-10-05,827,True,True
31871,33,2377.84,RS,2024-09-28,726,True,True
31872,45,16695.45,PE,2024-05-18,637,False,True
31873,45,9362.18,SP,2024-06-18,885,True,True
31874,29,12141.26,MG,2024-04-29,619,True,True
31875,18,2063.26,BA,2024-02-02,524,True,True
31876,55,5464.65,PB,2024-07-04,618,False,True
31877,42,1336.91,RJ,2024-10-05,594,False,True
31878,24,2034.8,DF,2024-02-01,739,False,True
31879,40,5425.27,PR,2024-06-28,481,False,True
31880,19,5868.57,SC,2024-07-07,862,True,True
31881,19,6732.39,BA,2024-11-07,779,False,True
31882,34,2921.27,SP,2024-12-10,654,False,True
31883,24,6907.05,RJ,2024-02-22,728,True,True
31884,61,4932.93,MT,2024-09-02,442,True,False
31885,53,17257.91,RS,2024-07-24,640,True,True
31886,38,3493.66,MG,2024-12-30,679,True,True
31887,22,1132.71,SP,2024-05-28,597,False,True
31888,29,8049.93,SP,2024-01-29,406,True,True
31889,30,6429.67,BA,2024-05-14,860,True,True
31890,33,2411.78,PR,2024-11-28,709,False,True
31891,26,3784.99,MA,2024-01-13,702,True,False
31892,35,5739.58,SP,2024-08-20,767,True,True
31893,32,3628.16,RJ,2024-03-10,531,True,True
31894,59,2021.59,CE,2024-11-21,650,True,True
31895,58,4189.07,RS,2024-01-06,694,True,True
31896,34,9971.3,MG,2024-03-17,726,False,True
31897,38,3680.14,SP,2024-05-08,912,True,True
31898,25,5822.05,PE,2024-12-30,663,True,True
31899,27,4250.64,PI,2024-06-24,745,True,True
31900,54,1829.77,MA,2024-07-31,618,False,True
31901,40,4513.87,PR,2024-07-31,608,False,True
31902,26,3441.97,GO,2024-05-30,692,True,True
31903,35,9016.56,SP,2024-06-04,847,True,False
31904,57,13203.89,PB,2024-03-25,747,True,True
31905,30,9950.28,MG,2024-10-26,532,True,True
31906,26,2729.48,PI,2024-03-16,561,True,True
31907,58,1938.67,SE,2024-11-30,559,False,False
31908,32,1464.17,SP,2024-08-26,500,False,True
31909,31,5627.9,PE,2024-09-21,521,True,False
31910,28,2786.85,AL,2024-08-14,617,True,True
31911,53,2017.58,SC,2024-02-17,837,True,True
31912,48,23612.05,DF,2024-04-12,444,True,True
31913,31,7251.56,RJ,2024-11-24,916,False,True
31914,19,6431.36,GO,2024-05-11,730,False,True
31915,32,6179.67,BA,2024-01-01,555,False,True
31916,26,17944.16,RJ,2024-09-29,646,True,True
31917,25,4300.0,PA,2024-02-28,569,False,True
31918,31,8056.68,RS,2024-07-22,782,True,True
31919,24,10124.5,CE,2024-05-11,675,False,True
31920,60,21724.46,SP,2024-10-23,734,True,True
31921,21,4908.99,SP,2024-01-03,770,True,True
31922,31,13196.17,PA,2024-05-12,813,False,True
31923,26,1138.28,DF,2024-11-01,807,True,False
31924,39,26739.98,SP,2024-02-20,838,True,True
31925,23,6891.79,BA,2024-07-15,592,True,True
31926,34,8993.09,SP,2024-10-13,708,True,True
31927,43,1759.69,RN,2024-09-22,595,True,True
31928,59,1670.93,MG,2024-06-22,448,True,True
31929,40,2930.9,SP,2024-10-04,755,True,True
31930,24,4993.26,SP,2024-03-08,781,False,True
31931,23,4009.39,RJ,2024-01-07,617,False,True
31932,41,3540.47,SP,2024-08-06,733,True,True
31933,27,4198.44,MA,2024-01-18,509,True,True
31934,32,1000.0,AP,2024-12-29,431,True,True
31935,62,6913.35,AC,2024-02-25,627,False,True
31936,45,4290.38,MG,2024-03-10,670,True,True
31937,48,10518.45,SP,2024-11-11,689,False,True
31938,49,3358.64,RS,2024-09-06,649,False,True
31939,37,3649.63,PB,2024-08-24,736,True,True
31940,42,5577.35,SP,2024-08-17,406,True,True
31941,30,8494.9,SP,2024-11-03,512,False,False
31942,64,12339.03,RJ,2024-09-27,724,True,True
31943,28,4757.38,SP,2024-04-01,721,True,True
31944,35,6924.66,MG,2024-07-30,527,True,True
31945,28,5046.53,MG,2024-11-14,761,True,True
31946,25,3885.08,PR,2024-09-26,622,True,True
31947,34,1055.8,SP,2024-12-27,651,True,True
31948,30,5794.97,RJ,2024-02-25,619,True,True
31949,35,2371.94,SC,2024-03-10,626,False,True
31950,34,9863.48,AL,2024-11-15,580,True,True
31951,34,2454.05,SP,2024-09-08,544,True,True
31952,25,3119.5,SP,2024-04-01,539,True,True
31953,32,2546.43,SP,2024-06-30,680,True,True
31954,44,7529.57,PR,2024-12-26,631,False,True
31955,29,3856.14,SP,2024-06-03,551,True,True
31956,32,7744.02,MG,2024-04-01,587,True,True
31957,33,1000.0,RS,2024-08-11,610,True,True
31958,50,24229.4,SP,2024-05-02,743,True,True
31959,38,2190.2,AP,2024-09-26,787,True,True
31960,24,9090.11,GO,2024-01-05,653,True,True
31961,50,7331.69,ES,2024-11-29,766,True,True
31962,46,8684.87,PE,2024-08-31,535,True,True
31963,42,2554.88,PR,2024-06-23,454,False,True
31964,32,3747.43,PA,2024-04-13,676,False,False
31965,42,6759.45,MG,2024-06-03,667,True,True
31966,33,4930.33,PA,2024-10-05,711,False,False
31967,41,2374.47,GO,2024-07-31,717,True,True
31968,52,7775.17,RS,2024-10-06,447,True,True
31969,53,30545.65,CE,2024-01-20,832,True,True
31970,32,3507.28,AL,2024-04-20,584,True,True
31971,49,7262.78,PA,2024-07-12,547,True,True
31972,24,5897.51,GO,2024-01-02,678,False,True
31973,24,3653.21,CE,2024-10-18,762,True,True
31974,34,9367.74,AP,2024-04-10,698,True,False
31975,38,9265.9,SC,2024-07-20,564,True,True
31976,25,3165.76,AC,2024-01-20,656,True,True
31977,32,15465.96,BA,2024-09-06,701,True,True
31978,24,4956.93,AL,2024-11-20,716,True,True
31979,36,11619.58,BA,2024-08-18,937,True,True
31980,49,6473.47,RJ,2024-12-29,730,False,True
31981,41,5072.89,SP,2024-10-21,521,True,True
31982,30,4882.22,MG,2024-05-28,947,True,True
31983,64,8441.95,RJ,2024-08-27,312,False,True
31984,38,2038.67,RS,2024-03-26,655,True,True
31985,44,6614.78,CE,2024-04-08,884,True,True
31986,39,14019.07,PI,2024-09-21,761,True,False
31987,63,7394.3,SP,2024-11-22,779,False,True
31988,45,1215.17,BA,2024-07-07,568,True,True
31989,33,1625.49,PE,2024-10-07,603,False,True
31990,30,4998.08,BA,2024-08-24,552,True,True
31991,39,2618.73,SP,2024-09-21,611,False,True
31992,35,10014.0,PE,2024-07-31,658,True,True
31993,37,3363.07,MG,2024-09-18,825,True,True
31994,30,7639.24,RJ,2024-09-29,767,False,True
31995,31,23190.38,PR,2024-01-13,608,False,True
31996,34,5006.1,DF,2024-04-12,759,True,True
31997,47,2187.58,BA,2024-12-03,656,False,True
31998,42,6745.72,RJ,2024-09-22,300,True,True
31999,25,6162.18,SP,2024-05-26,812,True,True
32000,27,6003.06,MG,2024-01-21,588,False,True
32001,19,14682.65,SP,2024-03-09,675,True,True
32002,18,1902.78,AC,2024-06-05,718,False,True
32003,27,10933.53,MG,2024-12-28,655,False,True
32004,44,3026.16,AM,2024-11-13,479,True,True
32005,54,14830.99,DF,2024-04-27,566,True,True
32006,31,1000.0,PA,2024-06-27,632,True,True
32007,34,29275.15,BA,2024-08-14,735,True,True
32008,40,3957.4,PB,2024-05-08,871,True,True
32009,59,1866.42,SP,2024-02-13,632,True,True
32010,55,10158.22,PE,2024-11-04,727,False,True
32011,21,7400.58,BA,2024-01-31,740,True,True
32012,28,7062.48,PR,2024-05-17,793,True,False
32013,21,10339.01,RJ,2024-10-19,607,True,True
32014,36,5059.96,CE,2024-04-29,796,True,False
32015,40,3889.17,SC,2024-10-04,675,True,True
32016,29,1943.97,PI,2024-06-20,621,True,True
32017,49,4486.91,SP,2024-04-15,760,False,False
32018,32,3264.44,SP,2024-03-06,558,True,True
32019,64,4881.99,SP,2024-11-04,581,True,True
32020,18,5379.44,MG,2024-10-20,645,True,True
32021,25,19730.07,MS,2024-10-12,550,True,True
32022,29,2703.09,BA,2024-05-07,621,True,True
32023,19,4390.32,GO,2024-02-19,852,True,True
32024,43,3469.18,BA,2024-10-12,629,False,True
32025,21,1599.89,BA,2024-10-27,580,True,True
32026,42,50000.0,SP,2024-01-06,696,True,True
32027,21,2324.12,CE,2024-02-22,749,False,True
32028,28,6604.59,MT,2024-06-14,689,False,True
32029,47,19152.22,MA,2024-03-10,886,True,True
32030,59,1823.47,CE,2024-03-01,567,False,True
32031,31,9905.52,SC,2024-08-10,698,False,True
32032,61,1434.39,SC,2024-06-13,627,False,True
32033,37,2586.55,MG,2024-08-02,676,True,True
32034,31,7700.59,PR,2024-04-02,662,True,True
32035,44,3951.39,SP,2024-05-24,589,False,True
32036,29,15734.57,TO,2024-04-28,661,False,True
32037,28,5446.91,SP,2024-01-01,736,True,True
32038,38,7456.17,SP,2024-03-29,593,True,True
32039,31,2830.24,SC,2024-06-24,552,False,True
32040,25,2141.3,RS,2024-10-30,677,True,True
32041,22,1949.32,RO,2024-06-14,663,False,True
32042,43,2326.32,MG,2024-09-15,870,True,True
32043,39,2818.73,DF,2024-03-14,693,True,False
32044,31,12402.83,RS,2024-12-04,701,False,False
32045,53,6786.71,MG,2024-12-31,654,True,True
32046,31,1768.37,SP,2024-06-03,502,True,True
32047,40,3535.13,MS,2024-10-28,593,True,True
32048,55,4796.84,SP,2024-08-25,539,True,True
32049,47,50000.0,SP,2024-07-01,539,False,True
32050,33,4948.61,AL,2024-03-06,510,False,True
32051,39,7064.96,RJ,2024-11-18,777,True,True
32052,31,2221.87,SP,2024-06-06,431,True,True
32053,38,8747.46,SP,2024-05-04,762,True,True
32054,28,14829.29,PA,2024-12-30,641,False,True
32055,32,4356.15,PE,2024-12-18,693,True,True
32056,27,8041.71,CE,2024-03-17,609,True,True
32057,20,7788.35,SP,2024-08-21,429,False,True
32058,35,5195.58,GO,2024-05-19,810,True,True
32059,50,13804.84,PI,2024-03-01,643,False,True
32060,19,2594.24,CE,2024-12-12,605,False,True
32061,26,2446.12,SP,2024-08-19,602,False,False
32062,32,4932.3,RS,2024-03-14,602,True,True
32063,38,3645.79,CE,2024-07-25,622,False,True
32064,26,1000.0,SP,2024-04-01,630,True,True
32065,21,2737.86,MG,2024-04-28,752,False,True
32066,33,1000.0,DF,2024-09-25,618,True,True
32067,45,3802.9,SE,2024-06-01,800,True,True
32068,20,8695.73,PE,2024-10-14,700,True,True
32069,30,5132.32,SE,2024-01-14,613,True,True
32070,38,5468.42,PE,2024-09-08,555,True,True
32071,25,4339.66,PA,2024-04-05,721,True,True
32072,27,5821.69,SP,2024-10-14,785,True,True
32073,34,47096.12,MG,2024-02-26,799,True,True
32074,59,3708.16,SP,2024-06-24,594,False,True
32075,28,4862.92,MG,2024-02-02,613,True,False
32076,33,2461.12,RJ,2024-11-24,817,True,True
32077,31,1071.75,RJ,2024-12-23,582,True,True
32078,53,6077.97,RJ,2024-11-14,566,True,True
32079,22,12153.78,MG,2024-02-11,616,True,True
32080,34,31446.33,BA,2024-10-14,524,True,True
32081,48,4230.04,PE,2024-03-17,701,True,True
32082,63,3994.43,RJ,2024-04-22,548,True,True
32083,40,10388.24,SP,2024-08-07,676,True,True
32084,30,19336.61,RS,2024-09-15,829,True,True
32085,31,1828.81,MG,2024-04-16,720,True,True
32086,30,8363.64,PA,2024-08-12,632,False,True
32087,36,21211.18,MT,2024-05-24,644,True,True
32088,41,4027.24,AM,2024-07-31,582,True,True
32089,45,1945.9,SP,2024-10-17,579,True,True
32090,31,9211.12,MG,2024-05-30,709,True,True
32091,40,1675.02,PI,2024-09-21,652,False,True
32092,55,12736.93,SP,2024-08-11,548,True,True
32093,56,24162.02,RN,2024-09-14,537,True,True
32094,40,3294.16,RO,2024-12-24,622,True,True
32095,37,18516.71,RJ,2024-03-27,671,True,True
32096,34,8143.85,TO,2024-08-03,561,False,True
32097,26,14894.83,AL,2024-11-29,501,True,False
32098,25,2922.23,SP,2024-07-22,710,True,True
32099,33,8092.78,BA,2024-01-20,421,True,False
32100,26,5965.49,RJ,2024-07-25,438,True,True
32101,35,2621.5,PR,2024-03-25,434,True,True
32102,38,3708.76,SC,2024-09-03,638,False,True
32103,34,7792.33,PE,2024-01-20,678,False,True
32104,20,1998.31,GO,2024-02-08,652,True,True
32105,21,1879.65,MG,2024-10-21,765,True,True
32106,25,1769.29,SC,2024-03-21,551,False,True
32107,25,2642.41,SP,2024-12-15,625,False,True
32108,63,6179.73,BA,2024-06-06,597,True,True
32109,30,3277.27,MA,2024-10-08,878,True,False
32110,28,13659.01,BA,2024-12-15,673,True,True
32111,21,1548.1,RO,2024-01-11,615,True,True
32112,37,7409.22,RO,2024-05-05,668,True,True
32113,38,3664.44,AP,2024-04-14,519,True,True
32114,26,4519.62,SP,2024-11-07,690,False,True
32115,56,8497.27,PE,2024-10-01,701,True,True
32116,44,1000.0,PA,2024-09-02,750,True,True
32117,27,1000.0,MT,2024-11-23,526,False,False
32118,33,4674.46,PR,2024-07-19,720,False,True
32119,32,4113.4,RJ,2024-05-12,746,True,True
32120,30,1567.91,MG,2024-11-03,588,True,True
32121,45,24444.24,SP,2024-12-08,782,False,True
32122,25,1945.21,SP,2024-12-23,724,True,True
32123,31,3210.43,DF,2024-11-16,772,True,True
32124,31,12332.58,SP,2024-02-08,635,False,True
32125,32,2863.87,AL,2024-08-13,605,False,False
32126,49,2454.61,RJ,2024-07-13,671,True,True
32127,27,6709.32,RS,2024-07-13,560,True,True
32128,24,2712.2,MG,2024-03-27,749,True,False
32129,36,6740.42,MG,2024-01-05,788,True,True
32130,26,7409.07,MS,2024-10-16,561,True,True
32131,22,6656.9,DF,2024-12-28,950,True,False
32132,31,12621.75,RS,2024-12-02,624,True,False
32133,27,3609.46,MG,2024-03-27,738,True,True
32134,30,3283.8,PE,2024-07-06,813,True,True
32135,28,4589.73,CE,2024-11-12,721,True,True
32136,24,1000.0,SP,2024-11-05,642,False,True
32137,34,5831.01,RJ,2024-12-06,682,True,False
32138,19,3775.5,BA,2024-10-20,709,True,True
32139,61,6673.94,BA,2024-10-31,636,False,True
32140,30,2399.33,SP,2024-10-24,666,False,True
32141,40,14417.89,SP,2024-04-29,551,True,True
32142,44,4162.18,MA,2024-10-14,606,False,True
32143,28,9589.73,SP,2024-07-11,731,False,True
32144,42,3274.78,RO,2024-07-20,788,True,True
32145,46,7139.18,MG,2024-01-19,655,True,True
32146,27,1416.35,PI,2024-04-06,589,True,True
32147,64,1000.0,GO,2024-10-09,805,True,True
32148,19,4164.98,SP,2024-11-17,616,True,True
32149,27,4836.27,RR,2024-05-02,391,True,True
32150,43,4550.77,RN,2024-03-15,581,True,True
32151,26,3899.63,PR,2024-07-16,796,True,True
32152,40,3564.35,BA,2024-02-06,740,True,False
32153,49,8436.24,MG,2024-06-28,591,True,False
32154,60,20478.17,SP,2024-03-14,767,True,True
32155,32,38945.9,SP,2024-02-13,653,True,True
32156,61,11796.99,BA,2024-08-13,671,True,True
32157,31,1000.0,SP,2024-01-28,790,True,True
32158,27,11392.53,MG,2024-05-13,735,True,True
32159,33,11277.09,MG,2024-03-31,588,True,True
32160,38,4534.16,MG,2024-09-21,761,True,True
32161,32,10319.49,SP,2024-06-24,758,True,False
32162,34,6555.96,RN,2024-02-04,527,True,True
32163,31,4857.16,ES,2024-01-23,547,True,True
32164,34,6018.52,AL,2024-11-21,609,True,True
32165,59,3154.93,PR,2024-08-29,800,True,True
32166,33,1127.98,CE,2024-10-06,797,True,True
32167,28,1094.5,SP,2024-04-22,477,True,True
32168,42,10235.06,BA,2024-12-03,663,True,True
32169,29,2163.21,PA,2024-01-07,734,True,True
32170,45,1445.76,MG,2024-08-01,701,False,True
32171,21,1422.4,GO,2024-05-15,552,True,True
32172,29,3358.16,RJ,2024-05-11,884,False,True
32173,24,16526.19,MG,2024-01-28,790,True,True
32174,23,4376.01,AP,2024-12-18,685,True,True
32175,38,1564.15,SP,2024-08-24,528,True,True
32176,31,16080.72,RN,2024-05-14,494,False,True
32177,51,6382.27,RO,2024-06-19,663,True,False
32178,33,3724.87,BA,2024-12-26,542,False,True
32179,29,7247.16,SP,2024-05-05,639,False,True
32180,41,4960.88,PB,2024-03-02,676,True,True
32181,37,2768.66,RS,2024-12-26,693,True,True
32182,44,3173.59,PB,2024-11-25,637,False,True
32183,38,1827.15,SP,2024-10-24,592,True,True
32184,26,3375.25,GO,2024-09-24,621,True,True
32185,39,10345.2,MG,2024-01-25,562,False,True
32186,31,10120.96,SP,2024-04-04,691,True,True
32187,32,4269.61,SC,2024-04-28,685,True,True
32188,56,4307.24,BA,2024-08-09,499,False,True
32189,30,2149.97,PA,2024-09-13,559,True,True
32190,36,6746.56,PA,2024-04-15,806,True,True
32191,30,1625.17,CE,2024-04-14,854,True,True
32192,24,9560.56,MG,2024-08-16,510,False,True
32193,32,6870.19,SP,2024-06-19,623,True,False
32194,36,3975.34,DF,2024-10-13,668,False,True
32195,31,6963.02,RS,2024-05-03,521,False,True
32196,31,3740.74,MG,2024-09-20,577,True,True
32197,45,5715.58,MG,2024-11-28,599,True,True
32198,19,5836.48,SP,2024-12-31,661,True,True
32199,29,12497.54,SP,2024-09-24,578,True,True
32200,44,7270.25,CE,2024-02-17,564,True,False
32201,56,11372.06,MG,2024-12-24,488,True,True
32202,31,6731.25,SP,2024-12-02,575,True,True
32203,52,4694.36,MG,2024-02-26,440,True,True
32204,26,7419.28,AM,2024-01-07,575,False,True
32205,27,6476.53,AM,2024-05-10,665,True,True
32206,48,3681.31,PB,2024-01-15,687,False,True
32207,54,1593.81,SP,2024-02-22,675,True,True
32208,27,3236.38,PA,2024-06-19,626,False,True
32209,21,3217.25,AM,2024-07-02,716,True,True
32210,23,7663.26,SP,2024-03-10,669,True,True
32211,28,4665.44,RS,2024-02-23,569,True,True
32212,42,2565.68,SC,2024-05-12,379,False,False
32213,33,4308.36,SP,2024-04-19,385,True,True
32214,32,3802.81,MG,2024-01-21,699,False,True
32215,35,2356.51,RJ,2024-12-15,476,False,True
32216,53,15893.75,SC,2024-05-03,687,True,True
32217,23,4234.6,SP,2024-11-13,322,True,True
32218,40,2608.58,PR,2024-04-20,716,False,True
32219,57,1300.11,MG,2024-04-10,504,True,True
32220,27,5270.99,BA,2024-01-16,611,True,False
32221,47,7438.93,MG,2024-08-22,708,False,True
32222,40,2918.15,SP,2024-05-28,394,True,True
32223,18,5498.5,PB,2024-09-12,646,False,True
32224,27,2052.67,SP,2024-11-12,666,True,True
32225,36,4090.94,BA,2024-04-20,697,False,True
32226,33,11704.77,SP,2024-04-03,539,True,True
32227,34,4077.38,MT,2024-07-22,520,False,True
32228,27,2935.34,PR,2024-10-29,573,True,True
32229,39,14382.24,CE,2024-10-03,526,False,True
32230,28,5757.53,RJ,2024-04-06,788,True,True
32231,31,3286.3,SP,2024-11-13,476,True,True
32232,30,2459.06,MG,2024-02-01,684,False,True
32233,39,1960.39,RS,2024-12-09,637,True,True
32234,23,6914.85,PB,2024-06-28,804,True,False
32235,27,9078.01,RJ,2024-11-25,637,True,False
32236,27,4915.21,PA,2024-07-28,669,True,True
32237,25,4193.38,PA,2024-09-08,600,False,True
32238,27,7868.56,MG,2024-09-27,550,True,True
32239,36,1580.69,RJ,2024-04-30,604,True,True
32240,41,5222.41,PB,2024-01-24,863,False,True
32241,38,4982.94,PR,2024-05-11,529,False,True
32242,32,6848.01,PR,2024-03-14,778,True,False
32243,21,7209.36,MT,2024-08-26,759,True,True
32244,60,3546.18,RS,2024-12-13,858,True,True
32245,26,21666.75,PR,2024-11-26,491,True,False
32246,39,2063.76,RN,2024-06-15,704,True,True
32247,55,3356.98,RJ,2024-05-29,569,True,True
32248,40,9763.74,PA,2024-07-17,680,False,True
32249,27,2957.39,GO,2024-08-19,577,True,True
32250,29,5373.03,PE,2024-09-18,668,False,True
32251,19,3209.93,AP,2024-06-01,672,False,True
32252,36,3593.78,SP,2024-02-14,837,False,True
32253,36,1744.86,RJ,2024-01-01,756,True,True
32254,41,9032.71,PE,2024-10-04,737,True,True
32255,18,9194.84,SP,2024-08-04,651,False,True
32256,45,9169.49,RS,2024-11-14,590,True,False
32257,41,3486.2,GO,2024-07-15,650,True,True
32258,25,6410.69,SP,2024-07-13,730,False,True
32259,30,24248.5,MG,2024-05-08,723,True,True
32260,37,6198.96,SC,2024-05-22,727,True,True
32261,33,1948.94,ES,2024-11-11,757,False,False
32262,25,2481.93,SP,2024-01-07,461,True,True
32263,23,2390.0,SP,2024-11-01,304,False,True
32264,43,14139.28,MG,2024-05-08,674,False,True
32265,26,6737.5,SP,2024-06-17,801,True,True
32266,26,1395.2,SC,2024-10-03,918,True,True
32267,46,13937.57,AL,2024-06-04,649,True,True
32268,36,7733.62,BA,2024-02-12,684,True,True
32269,36,5650.67,PA,2024-01-11,708,True,True
32270,33,16544.52,SC,2024-03-22,610,True,False
32271,34,4091.9,SC,2024-10-29,699,True,True
32272,36,14611.3,AL,2024-11-13,763,False,True
32273,61,1000.0,AP,2024-02-19,614,True,True
32274,27,2734.24,AM,2024-06-06,784,False,True
32275,27,9259.71,SP,2024-06-01,592,False,True
32276,21,18817.88,MA,2024-07-31,889,False,True
32277,38,1855.25,MG,2024-12-16,524,False,False
32278,34,3517.6,MG,2024-02-27,806,True,True
32279,25,5613.71,DF,2024-09-21,514,True,True
32280,30,2318.04,PR,2024-02-14,573,True,True
32281,26,3981.43,SP,2024-05-14,385,True,True
32282,29,17430.28,AL,2024-07-13,714,False,True
32283,59,2153.59,PI,2024-04-21,533,True,True
32284,39,4054.97,SE,2024-06-20,892,True,True
32285,18,6114.33,BA,2024-01-07,689,False,True
32286,28,7132.05,MG,2024-07-07,950,True,True
32287,18,2460.72,PI,2024-02-10,509,True,True
32288,40,4261.44,AM,2024-08-04,641,True,True
32289,32,3897.64,PA,2024-04-02,817,True,True
32290,64,6266.08,CE,2024-10-30,715,True,True
32291,41,1918.05,SC,2024-11-09,582,True,True
32292,33,13590.58,SP,2024-01-17,833,True,True
32293,44,6041.65,SP,2024-02-23,892,True,True
32294,40,11541.31,PR,2024-07-24,519,True,True
32295,27,3111.92,DF,2024-07-12,565,True,True
32296,34,1851.67,SP,2024-06-16,617,False,True
32297,34,2290.14,BA,2024-03-06,777,True,True
32298,32,8608.77,PR,2024-01-20,744,True,True
32299,26,3454.27,SP,2024-11-17,638,False,True
32300,27,1344.98,RS,2024-12-02,462,True,True
32301,28,5678.24,MG,2024-08-15,509,True,True
32302,18,3802.33,AL,2024-07-14,620,False,True
32303,56,3880.57,SP,2024-11-12,685,False,True
32304,39,1251.16,MA,2024-09-15,632,False,True
32305,39,1469.69,AM,2024-02-23,608,True,True
32306,35,3170.36,ES,2024-02-05,726,True,True
32307,39,2340.16,MT,2024-04-18,633,False,True
32308,63,3116.67,SP,2024-01-16,578,False,True
32309,31,9566.39,PB,2024-04-27,636,True,True
32310,40,2097.92,SP,2024-08-28,749,True,True
32311,30,2381.37,AC,2024-02-12,686,False,True
32312,49,3223.78,RS,2024-07-24,683,True,True
32313,49,2274.06,CE,2024-12-23,866,False,True
32314,54,4136.81,RN,2024-10-19,490,True,True
32315,18,11182.64,SC,2024-07-11,591,True,True
32316,29,3904.97,RS,2024-06-17,856,False,True
32317,25,6042.5,RS,2024-07-16,450,False,True
32318,32,1000.0,RO,2024-05-13,560,False,True
32319,33,5246.05,MA,2024-03-28,680,True,True
32320,28,16004.94,CE,2024-06-10,644,True,True
32321,41,5316.71,PR,2024-08-18,618,True,True
32322,28,5445.6,RJ,2024-10-16,583,True,True
32323,49,6176.07,SC,2024-12-15,735,True,True
32324,26,17229.98,SP,2024-07-03,699,True,True
32325,30,14516.24,AM,2024-06-30,557,True,True
32326,37,2169.9,AL,2024-11-04,823,True,True
32327,36,12862.95,RN,2024-04-04,555,True,True
32328,23,14777.45,SP,2024-06-07,915,True,True
32329,48,1251.24,SC,2024-03-22,482,True,True
32330,36,5018.54,PR,2024-09-18,879,True,True
32331,50,7483.38,RJ,2024-03-01,708,True,True
32332,50,1000.0,PE,2024-06-07,801,True,True
32333,34,2851.81,RR,2024-05-11,761,False,True
32334,55,2772.16,BA,2024-12-20,567,True,True
32335,48,2933.39,PA,2024-04-02,591,False,True
32336,60,11335.63,SE,2024-04-14,480,True,True
32337,48,4697.36,RS,2024-02-14,654,True,True
32338,45,6883.97,SP,2024-06-29,736,True,True
32339,32,5279.35,PR,2024-06-12,722,True,True
32340,27,35400.85,PR,2024-08-22,618,True,True
32341,55,10906.74,MG,2024-07-30,702,False,True
32342,41,4846.17,RJ,2024-12-18,592,True,True
32343,28,3978.99,PR,2024-08-19,657,True,True
32344,30,2815.14,PB,2024-02-20,652,True,False
32345,39,2256.18,SC,2024-12-03,560,False,True
32346,33,1886.49,MG,2024-09-09,590,True,True
32347,23,10782.07,SP,2024-06-23,535,True,True
32348,25,2401.85,PE,2024-07-12,657,True,False
32349,42,8214.26,RO,2024-04-22,612,True,True
32350,29,3285.19,SC,2024-09-18,881,False,True
32351,33,2694.93,SP,2024-06-18,408,True,True
32352,43,3773.62,RJ,2024-03-31,754,False,True
32353,42,20609.96,CE,2024-09-12,570,True,True
32354,26,50000.0,SP,2024-11-20,664,True,True
32355,24,3665.81,SC,2024-12-08,600,True,True
32356,35,3406.56,SP,2024-04-24,795,False,True
32357,42,10551.34,MG,2024-03-31,683,True,True
32358,25,5553.35,SP,2024-12-27,677,False,True
32359,30,2914.21,RS,2024-02-06,600,True,True
32360,50,7278.1,PE,2024-01-10,674,True,True
32361,58,9081.69,MG,2024-11-28,567,True,True
32362,32,4056.14,PE,2024-05-03,689,False,True
32363,23,4147.87,PR,2024-12-21,702,True,True
32364,28,19379.71,PB,2024-01-04,650,True,True
32365,27,2548.65,SP,2024-06-01,613,False,True
32366,27,3190.63,PE,2024-03-20,635,True,True
32367,33,3394.69,RO,2024-12-24,675,False,True
32368,35,19134.41,RR,2024-06-04,445,True,True
32369,25,1010.96,AM,2024-04-11,420,True,True
32370,53,9489.37,PA,2024-07-24,689,True,True
32371,37,4800.14,AM,2024-08-18,790,True,True
32372,36,20968.83,RN,2024-07-11,718,True,True
32373,63,6532.23,SP,2024-02-25,696,True,True
32374,37,1000.0,SC,2024-03-29,775,True,True
32375,57,17839.86,RJ,2024-12-10,325,True,True
32376,28,4069.16,MG,2024-05-12,866,False,True
32377,27,1000.0,AM,2024-01-19,605,True,False
32378,33,3553.4,AP,2024-04-28,623,True,True
32379,33,5058.79,SP,2024-02-02,572,True,True
32380,27,2123.2,PR,2024-06-11,553,True,True
32381,40,1443.58,MG,2024-10-17,610,True,True
32382,19,6230.88,MG,2024-05-01,519,True,True
32383,39,1817.01,BA,2024-09-22,806,True,True
32384,32,2162.97,PR,2024-03-15,763,True,True
32385,39,14557.61,MA,2024-02-03,580,True,True
32386,33,3772.74,CE,2024-08-22,734,True,True
32387,62,1856.11,MA,2024-07-13,733,True,True
32388,29,2400.74,SP,2024-11-11,619,True,True
32389,63,6693.99,BA,2024-01-30,675,False,True
32390,22,6888.0,MA,2024-05-05,950,True,True
32391,39,8371.35,MG,2024-06-03,601,True,True
